PM_Diff_Amt,PM_Diff_Category_Val,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,WindSpeed_12AM-6AM_avg_val,WindSpeed_6AM-10AM_avg_val,WindSpeed_10AM-2PM_avg_val,open_price,prior_day_open_price,prior_day_open_diff,prior_day_trend,yesterday_avg_diff,yesterday_avg_trend
-3.0,Same_Activity,No Precip,No Precip,No Precip,6.58,13.25,17.63,14.935,14.895,0.04,Slightly Better (>.02),-0.0188,Nominal Change
-4.0,Same_Activity,Light Precip,No Precip,No Precip,6.45,6.0,3.88,14.925,14.935,-0.01,Nominal Change,0.0338,Slightly Better (>.02)
-17.0,Less_Activity,No Precip,Precip,Precip,6.12,9.35,1.88,14.77,14.925,-0.155,Significantly Worse (<-.10),0.01,Nominal Change
-16.0,Less_Activity,No Precip,No Precip,No Precip,9.0,12.75,14.25,14.7,14.77,-0.07,Worse (<-.05),-0.16,Significantly Worse (<-.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,4.22,9.13,17.0,14.653,14.668,-0.0158,Nominal Change,-0.0238,Slightly Worse (<-.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,6.42,6.68,9.63,14.668,14.653,0.015,Nominal Change,-0.0238,Slightly Worse (<-.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,6.08,7.0,3.25,14.195,14.668,-0.4725,Significantly Worse (<-.10),0.0071,Nominal Change
-9.0,Less_Activity,No Precip,No Precip,No Precip,0.5,7.38,10.25,14.478,14.195,0.2825,Significantly Better (>.10),-0.465,Significantly Worse (<-.10)
-4.0,Same_Activity,No Precip,No Precip,No Precip,9.92,8.0,17.5,14.395,14.478,-0.0825,Worse (<-.05),0.0463,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,4.42,8.0,10.88,14.0,14.132,-0.1317,Significantly Worse (<-.10),-0.1975,Significantly Worse (<-.10)
-11.0,Less_Activity,No Precip,No Precip,No Precip,7.5,11.75,16.0,14.04,14.0,0.04,Slightly Better (>.02),-0.1975,Significantly Worse (<-.10)
-16.0,Less_Activity,No Precip,No Precip,No Precip,3.33,3.0,4.88,14.2,14.04,0.16,Significantly Better (>.10),-0.0258,Slightly Worse (<-.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,6.42,15.25,20.38,14.333,14.2,0.1325,Significantly Better (>.10),0.18,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,9.67,11.25,14.88,14.028,14.333,-0.305,Significantly Worse (<-.10),0.2125,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,0.25,1.75,2.0,14.12,14.089,0.0308,Slightly Better (>.02),0.0463,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,9.0,14.13,16.0,14.108,14.12,-0.0125,Nominal Change,0.0463,Slightly Better (>.02)
-6.0,Less_Activity,No Precip,No Precip,No Precip,11.83,9.88,20.63,13.655,14.108,-0.4525,Significantly Worse (<-.10),0.0029,Nominal Change
-8.0,Less_Activity,Precip,Precip,Precip,5.53,7.45,7.2,13.76,13.655,0.105,Significantly Better (>.10),-0.4588,Significantly Worse (<-.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,6.83,4.88,6.38,13.83,13.76,0.07,Better (>.05),-0.1213,Significantly Worse (<-.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,9.58,18.38,16.25,13.87,13.86,0.01,Nominal Change,0.015,Nominal Change
-11.0,Less_Activity,No Precip,No Precip,No Precip,10.7,9.18,5.5,13.88,13.87,0.01,Nominal Change,0.015,Nominal Change
-12.0,Less_Activity,No Precip,No Precip,No Precip,1.42,6.5,9.63,13.773,13.88,-0.1075,Significantly Worse (<-.10),0.015,Nominal Change
-16.0,Less_Activity,No Precip,No Precip,No Precip,0.25,2.75,5.75,13.704,13.773,-0.0681,Worse (<-.05),-0.1025,Significantly Worse (<-.10)
-16.0,Less_Activity,No Precip,No Precip,No Precip,0.83,0.0,5.38,13.5,13.568,-0.0681,Worse (<-.05),-0.1022,Significantly Worse (<-.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,4.5,5.88,7.75,13.405,13.5,-0.095,Worse (<-.05),-0.1022,Significantly Worse (<-.10)
-13.0,Less_Activity,No Precip,No Precip,No Precip,5.0,9.13,10.0,13.535,13.405,0.13,Significantly Better (>.10),-0.1291,Significantly Worse (<-.10)
-25.0,Less_Activity,No Precip,No Precip,No Precip,5.25,10.38,10.25,13.86,13.535,0.325,Significantly Better (>.10),0.0825,Better (>.05)
-12.0,Less_Activity,No Precip,No Precip,No Precip,9.83,9.38,7.88,13.96,13.86,0.1,Better (>.05),0.39,Significantly Better (>.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.33,12.13,19.25,14.26,14.16,0.1,Better (>.05),0.15,Significantly Better (>.10)
6.0,More_Activity,No Precip,No Precip,No Precip,13.42,13.38,9.13,14.255,14.26,-0.005,Nominal Change,0.15,Significantly Better (>.10)
-9.0,Less_Activity,No Precip,No Precip,No Precip,4.42,7.75,9.75,14.335,14.255,0.08,Better (>.05),0.045,Slightly Better (>.02)
-16.0,Less_Activity,No Precip,Precip,Precip,13.75,16.83,13.93,14.083,14.335,-0.2525,Significantly Worse (<-.10),0.0775,Better (>.05)
-18.0,Less_Activity,No Precip,No Precip,No Precip,4.33,4.25,4.25,13.898,14.083,-0.185,Significantly Worse (<-.10),-0.2125,Significantly Worse (<-.10)
-9.0,Less_Activity,Light Precip,No Precip,No Precip,8.03,5.63,4.13,13.83,13.853,-0.0225,Slightly Worse (<-.02),-0.0338,Slightly Worse (<-.02)
-5.0,Same_Activity,Precip,No Precip,No Precip,13.13,12.88,18.75,13.9,13.83,0.07,Better (>.05),-0.0338,Slightly Worse (<-.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,13.83,12.83,6.43,14.34,13.9,0.44,Significantly Better (>.10),0.0588,Better (>.05)
-10.0,Less_Activity,No Precip,No Precip,No Precip,9.42,11.25,12.13,14.43,14.34,0.09,Better (>.05),0.475,Significantly Better (>.10)
-14.0,Less_Activity,No Precip,No Precip,No Precip,3.17,6.0,10.13,14.37,14.43,-0.06,Worse (<-.05),0.31,Significantly Better (>.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,7.83,11.38,10.25,14.615,14.533,0.0817,Better (>.05),0.1225,Significantly Better (>.10)
-18.0,Less_Activity,No Precip,No Precip,No Precip,7.75,13.13,12.63,14.898,14.615,0.2825,Significantly Better (>.10),0.1225,Significantly Better (>.10)
-17.0,Less_Activity,No Precip,No Precip,No Precip,9.33,10.25,7.63,14.715,14.898,-0.1825,Significantly Worse (<-.10),0.3233,Significantly Better (>.10)
-11.0,Less_Activity,No Precip,No Precip,No Precip,10.92,8.8,7.63,14.75,14.715,0.035,Slightly Better (>.02),-0.0413,Slightly Worse (<-.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,0.5,3.25,6.88,14.675,14.75,-0.075,Worse (<-.05),-0.0563,Worse (<-.05)
-25.0,Less_Activity,No Precip,No Precip,No Precip,6.08,7.13,10.13,15.26,15.065,0.195,Significantly Better (>.10),0.2925,Significantly Better (>.10)
-26.0,Less_Activity,Light Precip,No Precip,No Precip,12.37,9.25,4.75,15.453,15.26,0.1925,Significantly Better (>.10),0.2925,Significantly Better (>.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,5.92,8.0,10.13,15.885,15.669,0.2163,Significantly Better (>.10),0.3125,Significantly Better (>.10)
-24.0,Less_Activity,No Precip,No Precip,No Precip,6.25,6.63,10.25,16.258,15.885,0.3725,Significantly Better (>.10),0.3244,Significantly Better (>.10)
6.0,More_Activity,No Precip,No Precip,No Precip,5.08,9.13,12.25,16.375,16.336,0.0392,Slightly Better (>.02),0.0588,Better (>.05)
-34.0,Less_Activity,No Precip,No Precip,No Precip,4.42,7.88,15.63,16.27,16.528,-0.2575,Significantly Worse (<-.10),0.0388,Slightly Better (>.02)
-20.0,Less_Activity,Light Precip,No Precip,No Precip,8.67,12.0,12.25,16.3,16.27,0.03,Slightly Better (>.02),-0.295,Significantly Worse (<-.10)
-18.0,Less_Activity,No Precip,No Precip,No Precip,8.58,13.88,18.63,16.13,16.187,-0.0567,Worse (<-.05),-0.085,Worse (<-.05)
-27.0,Less_Activity,No Precip,No Precip,No Precip,6.0,7.75,5.88,16.433,16.13,0.3025,Significantly Better (>.10),-0.085,Worse (<-.05)
-3.0,Same_Activity,No Precip,Precip,Precip,8.03,12.3,14.0,16.39,16.433,-0.0425,Slightly Worse (<-.02),0.2742,Significantly Better (>.10)
9.0,More_Activity,No Precip,No Precip,No Precip,5.0,6.75,7.13,16.82,16.39,0.43,Significantly Better (>.10),0.1088,Significantly Better (>.10)
-23.0,Less_Activity,No Precip,No Precip,No Precip,7.58,7.63,10.63,17.315,16.82,0.495,Significantly Better (>.10),0.4088,Significantly Better (>.10)
-38.0,Less_Activity,No Precip,No Precip,No Precip,1.5,4.63,4.38,17.61,17.512,0.0983,Better (>.05),0.1475,Significantly Better (>.10)
6.0,More_Activity,Precip,Precip,Precip,4.22,5.95,8.45,17.023,17.61,-0.5875,Significantly Worse (<-.10),0.1475,Significantly Better (>.10)
-15.0,Less_Activity,No Precip,No Precip,No Precip,10.25,7.63,6.88,16.455,17.023,-0.5675,Significantly Worse (<-.10),-0.5383,Significantly Worse (<-.10)
-38.0,Less_Activity,No Precip,No Precip,No Precip,5.75,7.63,18.13,16.873,16.455,0.4175,Significantly Better (>.10),-0.8613,Significantly Worse (<-.10)
-9.0,Less_Activity,No Precip,No Precip,No Precip,7.17,12.25,11.25,16.54,16.873,-0.3325,Significantly Worse (<-.10),0.1338,Significantly Better (>.10)
-25.0,Less_Activity,No Precip,No Precip,No Precip,6.42,10.0,12.38,16.988,16.838,0.1492,Significantly Better (>.10),0.2238,Significantly Better (>.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,1.5,2.0,4.0,17.22,16.988,0.2325,Significantly Better (>.10),0.2238,Significantly Better (>.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,6.17,9.25,13.5,17.21,17.22,-0.01,Nominal Change,0.3071,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,4.25,5.13,3.38,16.958,17.21,-0.2525,Significantly Worse (<-.10),0.1063,Significantly Better (>.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,1.83,5.75,13.25,16.53,16.958,-0.4275,Significantly Worse (<-.10),-0.2575,Significantly Worse (<-.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,3.17,6.88,7.63,16.3,16.377,-0.0767,Worse (<-.05),-0.115,Significantly Worse (<-.10)
4.0,Same_Activity,No Precip,No Precip,Light Precip,4.67,1.88,10.08,16.338,16.083,0.255,Significantly Better (>.10),-0.1025,Significantly Worse (<-.10)
1.0,Same_Activity,No Precip,No Precip,No Precip,8.38,10.13,13.25,17.0,16.338,0.6625,Significantly Better (>.10),0.2613,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,1.83,5.0,9.75,17.1,17.067,0.0333,Slightly Better (>.02),0.05,Better (>.05)
2.0,Same_Activity,No Precip,Precip,Precip,5.83,9.15,12.38,16.594,16.593,0.0013,Nominal Change,-0.4908,Significantly Worse (<-.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,16.17,17.88,15.13,16.595,16.594,0.0013,Nominal Change,-0.2525,Significantly Worse (<-.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,0.0,1.75,4.75,16.703,16.648,0.055,Better (>.05),0.0825,Better (>.05)
1.0,Same_Activity,No Precip,No Precip,No Precip,0.5,4.88,6.75,17.038,16.703,0.335,Significantly Better (>.10),0.0825,Better (>.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,3.0,7.5,10.0,17.518,17.038,0.48,Significantly Better (>.10),0.3625,Significantly Better (>.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,8.92,5.75,8.63,17.505,17.518,-0.0125,Nominal Change,0.6475,Significantly Better (>.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,8.67,5.5,9.5,17.295,17.505,-0.21,Significantly Worse (<-.10),0.2275,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,4.83,6.63,12.13,17.353,17.483,-0.13,Significantly Worse (<-.10),0.0938,Better (>.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,8.08,9.88,13.13,17.36,17.353,0.0075,Nominal Change,-0.0988,Worse (<-.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,8.33,13.75,15.5,17.633,17.36,0.2725,Significantly Better (>.10),-0.0575,Worse (<-.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,2.5,6.75,8.75,17.785,17.755,0.03,Slightly Better (>.02),0.045,Slightly Better (>.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,4.3,7.0,10.13,17.685,17.785,-0.1,Significantly Worse (<-.10),0.045,Slightly Better (>.02)
3.0,Same_Activity,No Precip,No Precip,No Precip,1.0,4.38,5.63,17.438,17.685,-0.2475,Significantly Worse (<-.10),-0.085,Worse (<-.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,8.0,11.25,18.13,17.15,17.248,-0.0983,Worse (<-.05),-0.1475,Significantly Worse (<-.10)
5.0,Same_Activity,No Precip,No Precip,No Precip,9.25,10.13,17.5,17.13,17.15,-0.02,Nominal Change,-0.1475,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,No Precip,Light Precip,8.53,2.25,4.88,17.0,17.13,-0.13,Significantly Worse (<-.10),-0.0692,Worse (<-.05)
4.0,Same_Activity,No Precip,No Precip,No Precip,4.25,4.75,5.75,17.38,17.0,0.38,Significantly Better (>.10),-0.14,Significantly Worse (<-.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,5.08,1.5,6.13,17.435,17.38,0.055,Better (>.05),0.315,Significantly Better (>.10)
1.0,Same_Activity,Light Precip,No Precip,No Precip,8.58,10.63,13.88,17.333,17.367,-0.0342,Slightly Worse (<-.02),-0.0513,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,4.83,7.0,8.88,16.6,17.333,-0.7325,Significantly Worse (<-.10),-0.0513,Worse (<-.05)
-8.0,Less_Activity,No Precip,No Precip,No Precip,10.58,9.13,14.75,16.43,16.6,-0.17,Significantly Worse (<-.10),-0.7496,Significantly Worse (<-.10)
-7.0,Less_Activity,No Precip,No Precip,No Precip,10.17,13.63,16.75,16.68,16.43,0.25,Significantly Better (>.10),-0.5363,Significantly Worse (<-.10)
-29.0,Less_Activity,No Precip,No Precip,No Precip,5.83,4.63,11.13,16.203,16.68,-0.4775,Significantly Worse (<-.10),0.165,Significantly Better (>.10)
6.0,More_Activity,No Precip,No Precip,No Precip,15.92,13.63,14.25,16.208,16.203,0.005,Nominal Change,-0.3525,Significantly Worse (<-.10)
3.0,Same_Activity,No Precip,No Precip,No Precip,1.08,6.13,10.25,16.213,16.208,0.005,Nominal Change,-0.2338,Significantly Worse (<-.10)
10.0,More_Activity,No Precip,No Precip,No Precip,2.25,11.0,14.75,16.218,16.213,0.005,Nominal Change,0.0075,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,1.5,3.5,6.0,15.674,15.7,-0.0256,Slightly Worse (<-.02),-0.2225,Significantly Worse (<-.10)
11.0,More_Activity,No Precip,No Precip,No Precip,5.42,11.63,15.38,15.623,15.649,-0.0256,Slightly Worse (<-.02),-0.0384,Slightly Worse (<-.02)
18.0,More_Activity,No Precip,No Precip,No Precip,4.75,3.38,8.25,15.315,15.598,-0.2825,Significantly Worse (<-.10),-0.0384,Slightly Worse (<-.02)
14.0,More_Activity,No Precip,No Precip,No Precip,15.67,20.0,24.13,15.32,15.315,0.005,Nominal Change,-0.2953,Significantly Worse (<-.10)
12.0,More_Activity,No Precip,No Precip,No Precip,16.75,14.5,19.75,15.52,15.32,0.2,Significantly Better (>.10),-0.1363,Significantly Worse (<-.10)
-17.0,Less_Activity,No Precip,No Precip,No Precip,13.08,12.55,9.63,15.525,15.52,0.005,Nominal Change,0.2025,Significantly Better (>.10)
-19.0,Less_Activity,No Precip,No Precip,No Precip,2.83,8.38,10.25,15.53,15.525,0.005,Nominal Change,0.105,Significantly Better (>.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,5.92,7.13,12.75,15.535,15.53,0.005,Nominal Change,0.0075,Nominal Change
-2.0,Same_Activity,No Precip,Light Precip,Light Precip,6.08,9.38,17.25,15.505,15.535,-0.03,Slightly Worse (<-.02),0.0075,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,8.75,8.88,13.88,15.478,15.505,-0.0275,Slightly Worse (<-.02),-0.0275,Slightly Worse (<-.02)
-27.0,Less_Activity,No Precip,No Precip,No Precip,12.5,12.75,15.75,15.23,15.478,-0.2475,Significantly Worse (<-.10),-0.0425,Slightly Worse (<-.02)
12.0,More_Activity,No Precip,No Precip,No Precip,0.5,4.0,10.38,15.48,15.23,0.25,Significantly Better (>.10),-0.2613,Significantly Worse (<-.10)
-5.0,Same_Activity,No Precip,No Precip,No Precip,10.17,5.88,3.73,15.383,15.48,-0.0967,Worse (<-.05),0.1263,Significantly Better (>.10)
16.0,More_Activity,No Precip,No Precip,No Precip,4.75,1.13,4.0,15.19,15.287,-0.0967,Worse (<-.05),-0.145,Significantly Worse (<-.10)
-19.0,Less_Activity,No Precip,No Precip,No Precip,6.42,8.75,6.88,14.94,15.19,-0.25,Significantly Worse (<-.10),-0.145,Significantly Worse (<-.10)
4.0,Same_Activity,No Precip,No Precip,No Precip,7.08,11.63,18.3,14.938,14.94,-0.0025,Nominal Change,-0.2983,Significantly Worse (<-.10)
-3.0,Same_Activity,Light Precip,No Precip,No Precip,7.22,6.65,0.2,15.09,14.938,0.1525,Significantly Better (>.10),-0.1275,Significantly Worse (<-.10)
-5.0,Same_Activity,No Precip,Light Precip,Precip,2.3,5.7,6.98,15.448,15.09,0.3575,Significantly Better (>.10),0.1513,Significantly Better (>.10)
4.0,Same_Activity,No Precip,No Precip,No Precip,6.58,10.13,12.75,15.308,15.354,-0.0467,Slightly Worse (<-.02),-0.07,Worse (<-.05)
2.0,Same_Activity,Light Precip,No Precip,No Precip,10.22,10.25,10.8,15.465,15.308,0.1575,Significantly Better (>.10),-0.07,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,1.92,6.68,9.0,15.548,15.465,0.0825,Better (>.05),0.1342,Significantly Better (>.10)
11.0,More_Activity,Precip,Precip,Precip,16.3,19.65,18.8,15.7,15.548,0.1525,Significantly Better (>.10),0.1613,Significantly Better (>.10)
-17.0,Less_Activity,No Precip,No Precip,No Precip,13.0,14.63,13.88,15.625,15.7,-0.075,Worse (<-.05),0.1938,Significantly Better (>.10)
4.0,Same_Activity,No Precip,No Precip,No Precip,4.08,6.25,7.13,15.59,15.602,-0.0117,Nominal Change,-0.0175,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,1.33,3.75,9.63,15.283,15.59,-0.3075,Significantly Worse (<-.10),-0.0175,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,3.5,4.13,7.88,15.32,15.283,0.0375,Slightly Better (>.02),-0.3133,Significantly Worse (<-.10)
-11.0,Less_Activity,No Precip,No Precip,No Precip,5.17,12.5,14.0,15.47,15.32,0.15,Significantly Better (>.10),-0.1163,Significantly Worse (<-.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,2.75,4.38,0.75,15.58,15.47,0.11,Significantly Better (>.10),0.1688,Significantly Better (>.10)
6.0,More_Activity,No Precip,No Precip,No Precip,6.72,6.13,5.5,15.223,15.342,-0.1192,Significantly Worse (<-.10),-0.1788,Significantly Worse (<-.10)
-8.0,Less_Activity,Precip,Light Precip,Light Precip,9.5,10.58,13.05,15.068,15.223,-0.155,Significantly Worse (<-.10),-0.1788,Significantly Worse (<-.10)
-4.0,Same_Activity,No Precip,No Precip,No Precip,8.02,4.63,2.45,15.19,15.068,0.1225,Significantly Better (>.10),-0.2146,Significantly Worse (<-.10)
-1.0,Same_Activity,No Precip,No Precip,No Precip,8.83,8.13,10.25,15.073,15.19,-0.1175,Significantly Worse (<-.10),0.045,Slightly Better (>.02)
-13.0,Less_Activity,No Precip,No Precip,No Precip,5.83,8.13,10.13,15.0,15.073,-0.0725,Worse (<-.05),-0.0563,Worse (<-.05)
1.0,Same_Activity,No Precip,Light Precip,No Precip,11.8,11.68,16.25,14.523,14.682,-0.1592,Significantly Worse (<-.10),-0.2388,Significantly Worse (<-.10)
6.0,More_Activity,No Precip,No Precip,No Precip,3.33,4.5,6.5,14.22,14.523,-0.3025,Significantly Worse (<-.10),-0.2388,Significantly Worse (<-.10)
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.67,4.5,5.88,14.285,14.22,0.065,Better (>.05),-0.3821,Significantly Worse (<-.10)
-23.0,Less_Activity,No Precip,No Precip,No Precip,4.58,5.5,9.5,14.159,14.285,-0.1263,Significantly Worse (<-.10),-0.0863,Worse (<-.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.67,6.63,6.63,13.868,13.923,-0.055,Worse (<-.05),-0.0825,Worse (<-.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,7.08,2.0,2.25,13.953,13.868,0.085,Better (>.05),-0.0825,Worse (<-.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,6.17,6.5,7.38,14.12,13.953,0.1675,Significantly Better (>.10),0.0575,Better (>.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,8.45,4.0,6.13,14.503,14.248,0.255,Significantly Better (>.10),0.0463,Slightly Better (>.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,3.5,1.88,10.0,14.47,14.503,-0.0325,Slightly Worse (<-.02),0.28,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,7.42,7.75,7.0,14.485,14.47,0.015,Nominal Change,0.095,Better (>.05)
1.0,Same_Activity,No Precip,No Precip,No Precip,4.28,5.63,6.43,14.748,14.7,0.0475,Slightly Better (>.02),-0.1038,Significantly Worse (<-.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,6.92,8.38,8.88,14.73,14.748,-0.0175,Nominal Change,0.0129,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,3.73,7.83,9.58,14.5,14.613,-0.1125,Significantly Worse (<-.10),-0.1288,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,6.25,7.0,8.5,15.035,14.82,0.215,Significantly Better (>.10),-0.105,Significantly Worse (<-.10)
2.0,Same_Activity,No Precip,No Precip,No Precip,12.92,11.25,12.58,15.168,15.123,0.0442,Slightly Better (>.02),0.0663,Better (>.05)
1.0,Same_Activity,No Precip,No Precip,No Precip,13.08,12.25,11.38,13.815,13.953,-0.1375,Significantly Worse (<-.10),-0.0225,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,12.0,15.5,18.5,14.13,14.091,0.0392,Slightly Better (>.02),0.0588,Better (>.05)
0.0,Same_Activity,No Precip,No Precip,No Precip,11.33,9.5,7.88,13.945,14.13,-0.185,Significantly Worse (<-.10),0.0588,Better (>.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,6.08,10.08,13.75,14.11,13.945,0.165,Significantly Better (>.10),-0.1654,Significantly Worse (<-.10)
0.0,Same_Activity,No Precip,No Precip,No Precip,7.47,10.25,13.0,14.24,14.262,-0.0217,Slightly Worse (<-.02),-0.0325,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,3.83,7.13,16.63,14.193,14.17,0.0225,Slightly Better (>.02),-0.0808,Worse (<-.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,10.25,8.68,7.7,14.04,14.193,-0.1525,Significantly Worse (<-.10),-0.0125,Nominal Change
-7.0,Less_Activity,Light Precip,No Precip,No Precip,10.08,10.75,10.0,14.208,14.04,0.1675,Significantly Better (>.10),-0.1413,Significantly Worse (<-.10)
-10.0,Less_Activity,No Precip,No Precip,No Precip,6.17,6.25,4.0,14.3,14.269,0.0308,Slightly Better (>.02),0.0463,Slightly Better (>.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,12.67,17.25,14.75,14.7,14.3,0.4,Significantly Better (>.10),0.0463,Slightly Better (>.02)
-6.0,Less_Activity,Light Precip,Light Precip,Light Precip,9.25,14.8,14.0,14.663,14.7,-0.0375,Slightly Worse (<-.02),0.4154,Significantly Better (>.10)
-2.0,Same_Activity,No Precip,No Precip,No Precip,10.55,13.5,15.13,14.398,14.663,-0.265,Significantly Worse (<-.10),0.1625,Significantly Better (>.10)
-3.0,Same_Activity,No Precip,Precip,Light Precip,11.75,11.88,15.05,14.4,14.398,0.0025,Nominal Change,-0.2838,Significantly Worse (<-.10)
